DirectoryPath,Status,NumberOfSlices,MultipleStacks,Contrast,Orientation,NiftiSafe,Is4D,StackCount,TriggerType,DetailedParams,ValidationNote,ContrastBolusAgent,ContrastBolusRoute,ContrastBolusVolume,ContrastBolusTotalDose,ContrastBolusIngredient,ContrastBolusIngredientConcentration,ScanningSequence,SequenceVariant,ScanOptions,MRAcquisitionType,SequenceName,AngioFlag,SliceThickness,RepetitionTime,EchoTime,InversionTime,NumberOfAverages,ImagingFrequency,ImagedNucleus,EchoNumbers,MagneticFieldStrength,SpacingBetweenSlices,NumberOfPhaseEncodingSteps,EchoTrainLength,PixelBandwidth,ReconstructionDiameter,FlipAngle,VariableFlipAngleFlag,DiffusionBValue,ImageType,SOPClassUID,Modality,StudyDescription,SeriesDescription,SeriesNumber,AcquisitionNumber
/home/anastasiia/Downloads/Series_Classification/0064/9,ok,36,False,False,tra,True,False,1,None,NaN,Valid 3D Grid,NaN,NaN,NaN,NaN,NaN,NaN,SE,SK\SP\OSP,SAT2\SFS,2D,NaN,N,6,4073.6666666667,78,NaN,4,63.642737,1H,1,1.5,7.5,228,19,260,NaN,150,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D_FM3_1_FIL,1.2.840.10008.5.1.4.1.1.4,MR,NaN,9,9,1
/home/anastasiia/Downloads/Series_Classification/0064/6,ok,72,False,False,tra,True,False,1,None,NaN,Valid 3D Grid,NaN,NaN,NaN,NaN,NaN,NaN,GR,SP,DIXW,3D,NaN,N,4,6.94,2.39,NaN,1,63.642734,1H,1,1.5,NaN,122,1,476,NaN,12,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,6,6,1
/home/anastasiia/Downloads/Series_Classification/0064/21,ok,60,False,True,cor,True,False,1,None,NaN,Valid 3D Grid,multihance,NaN,20,0,NaN,0,GR,SP\OSP,PFP\FS,3D,NaN,N,3,5.35,2.47,NaN,1,63.642747,1H,1,1.5,NaN,188,1,300,NaN,25.816108,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,21,21,1
/home/anastasiia/Downloads/Series_Classification/0064/3,ok,72,False,False,tra,True,False,1,None,NaN,Valid 3D Grid,NaN,NaN,NaN,NaN,NaN,NaN,GR,SP,PFP,3D,NaN,N,4,6.94,2.39,NaN,1,63.642734,1H,1,1.5,NaN,122,1,476,NaN,12,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,3,3,1
/home/anastasiia/Downloads/Series_Classification/0065/10,ok,72,False,True,tra,True,False,1,None,NaN,Valid 3D Grid,MULTIHANCE,NaN,16,0,NaN,0,GR,SP,PFP\FS,3D,NaN,N,4,4.33,2.06,NaN,1,63.651257,1H,1,1.5,NaN,131,1,349,NaN,12,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,10,10,1
/home/anastasiia/Downloads/Series_Classification/0065/11,ok,72,False,True,tra,True,False,1,None,NaN,Valid 3D Grid,MULTIHANCE,NaN,16,0,NaN,0,GR,SP,PFP\FS,3D,NaN,N,4,4.33,2.06,NaN,1,63.651257,1H,1,1.5,NaN,131,1,349,NaN,12,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,11,11,2
/home/anastasiia/Downloads/Series_Classification/0065/12,ok,72,False,True,tra,True,False,1,None,NaN,Valid 3D Grid,MULTIHANCE,NaN,16,0,NaN,0,GR,SP,PFP\FS,3D,NaN,N,4,4.33,2.06,NaN,1,63.651257,1H,1,1.5,NaN,131,1,349,NaN,12,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,12,12,3
/home/anastasiia/Downloads/Series_Classification/0065/14,ok,38,False,True,tra,True,False,1,None,NaN,Valid 3D Grid,MULTIHANCE,NaN,16,0,NaN,0,EP,SK\SP,PFP\FS,2D,NaN,N,6,5400,74,NaN,6,63.651245,1H,1,1.5,7.5,143,1,1628,NaN,90,N,NaN,DERIVED_PRIMARY_DIFFUSION_NONE_TRACEW_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,14,14,1
/home/anastasiia/Downloads/Series_Classification/0065/18,check_geometry,1,False,True,cor,False,False,1,None,NaN,NON_CUBICAL_IMAGE/GANTRY_TILT,MULTIHANCE,NaN,16,0,NaN,0,SE,SK\SP\OSP,PFP\FS,2D,NaN,N,60,4500,762,NaN,1,63.651271,1H,1,1.5,NaN,357,256,150,NaN,180,N,NaN,ORIGINAL_PRIMARY_M_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,18,18,1
/home/anastasiia/Downloads/Series_Classification/0064/7,ok,72,False,False,tra,True,False,1,None,NaN,Valid 3D Grid,NaN,NaN,NaN,NaN,NaN,NaN,GR,SP,PFP\FS,3D,NaN,N,4,4.38,2.05,NaN,1,63.642738,1H,1,1.5,NaN,152,1,349,NaN,12,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,7,7,1
/home/anastasiia/Downloads/Series_Classification/0065/13,ok,72,False,True,tra,True,False,1,None,NaN,Valid 3D Grid,MULTIHANCE,NaN,16,0,NaN,0,GR,SP,PFP\FS,3D,NaN,N,4,4.38,2.06,NaN,1,63.651257,1H,1,1.5,NaN,131,1,349,NaN,12,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,13,13,1
/home/anastasiia/Downloads/Series_Classification/0065/15,ok,38,False,True,tra,True,False,1,None,NaN,Valid 3D Grid,MULTIHANCE,NaN,16,0,NaN,0,EP,SK\SP,PFP\FS,2D,NaN,N,6,5400,74,NaN,6,63.651245,1H,1,1.5,7.5,143,1,1628,NaN,90,N,NaN,DERIVED_PRIMARY_DIFFUSION_NONE_TRACEW_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,15,15,1
/home/anastasiia/Downloads/Series_Classification/0065/16,ok,38,False,True,tra,True,False,1,None,NaN,Valid 3D Grid,MULTIHANCE,NaN,16,0,NaN,0,EP,SK\SP,PFP\FS,2D,NaN,N,6,5400,74,NaN,6,63.651245,1H,1,1.5,7.5,143,1,1628,NaN,90,N,NaN,DERIVED_PRIMARY_DIFFUSION_ADC_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,16,16,1
/home/anastasiia/Downloads/Series_Classification/0065/2,ok,32,False,False,cor,True,False,1,None,NaN,Valid 3D Grid,NaN,NaN,NaN,NaN,NaN,NaN,SE,SK\SP\OSP,PFP,2D,NaN,N,6,800,78,NaN,1,63.651254,1H,1,1.5,7.98,213,256,383,NaN,150,N,NaN,ORIGINAL_PRIMARY_M_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,2,2,1
/home/anastasiia/Downloads/Series_Classification/0065/17,ok,40,False,True,tra,True,False,1,None,NaN,Valid 3D Grid,MULTIHANCE,NaN,16,0,NaN,0,SE,SK\SP,PFP\SFS,2D,NaN,N,6,800,78,NaN,1,63.651261,1H,1,1.5,7.98,121,256,383,NaN,150,N,NaN,ORIGINAL_PRIMARY_M_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,17,17,1
/home/anastasiia/Downloads/Series_Classification/0065/20,ok,64,False,True,cor,True,False,1,None,NaN,Valid 3D Grid,MULTIHANCE,NaN,16,0,NaN,0,GR,SP\OSP,PFP\FS,3D,NaN,N,3,5.35,2.51,NaN,1,63.651244,1H,1,1.5,NaN,182,1,300,NaN,30,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,20,20,1
/home/anastasiia/Downloads/Series_Classification/0065/19,ok,72,False,True,tra,True,False,1,None,NaN,Valid 3D Grid,MULTIHANCE,NaN,16,0,NaN,0,GR,SP,PFP\FS,3D,NaN,N,4,4.38,2.06,NaN,1,63.651257,1H,1,1.5,NaN,131,1,349,NaN,12,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,19,19,1
/home/anastasiia/Downloads/Series_Classification/0065/3,ok,72,False,False,tra,True,False,1,None,NaN,Valid 3D Grid,NaN,NaN,NaN,NaN,NaN,NaN,GR,SP\OSP,PFP\SAT2,3D,NaN,N,4,7.47,4.76,NaN,1,63.651257,1H,2,1.5,NaN,129,1,300,NaN,10,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,3,3,1
/home/anastasiia/Downloads/Series_Classification/0066/1,check_geometry,12,False,False,tra,False,False,1,None,NaN,IMAGE_ORIENTATION_INCONSISTENT,NaN,NaN,NaN,NaN,NaN,NaN,GR,SP\OSP,PFP,2D,NaN,N,10,7.8,3.69,NaN,1,123.2424,1H,1,3,20,224,1,320,NaN,20,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,1,1,1
/home/anastasiia/Downloads/Series_Classification/0065/4,ok,72,False,False,tra,True,False,1,None,NaN,Valid 3D Grid,NaN,NaN,NaN,NaN,NaN,NaN,GR,SP\OSP,PFP\SAT2,3D,NaN,N,4,7.47,2.38,NaN,1,63.651257,1H,1,1.5,NaN,129,1,300,NaN,10,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,4,4,1
/home/anastasiia/Downloads/Series_Classification/0065/5,ok,72,False,False,tra,True,False,1,None,NaN,Valid 3D Grid,NaN,NaN,NaN,NaN,NaN,NaN,GR,SP\OSP,DIXF,3D,NaN,N,4,7.47,2.38,NaN,1,63.651257,1H,1,1.5,NaN,129,1,300,NaN,10,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,5,5,1
/home/anastasiia/Downloads/Series_Classification/0065/6,ok,72,False,False,tra,True,False,1,None,NaN,Valid 3D Grid,NaN,NaN,NaN,NaN,NaN,NaN,GR,SP\OSP,DIXW,3D,NaN,N,4,7.47,2.38,NaN,1,63.651257,1H,1,1.5,NaN,129,1,300,NaN,10,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,6,6,1
/home/anastasiia/Downloads/Series_Classification/0065/9,ok,38,False,False,tra,True,False,1,None,NaN,Valid 3D Grid,NaN,NaN,NaN,NaN,NaN,NaN,SE,SK\SP\OSP,SAT2\SFS,2D,NaN,N,6,7909,78,NaN,4,63.651244,1H,1,1.5,7.5,228,19,260,NaN,150,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D_FM3_1_FIL,1.2.840.10008.5.1.4.1.1.4,MR,NaN,9,9,1
/home/anastasiia/Downloads/Series_Classification/0066/10,ok,36,False,False,tra,True,False,1,None,NaN,Valid 3D Grid,NaN,NaN,NaN,NaN,NaN,NaN,SE,SK\SP\OSP,PFP\SAT2\SFS,2D,NaN,N,6,6622.8571428571,81,NaN,3,123.242417,1H,1,3,7.5,180,20,275,NaN,160,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D_FM3_1_FIL,1.2.840.10008.5.1.4.1.1.4,MR,NaN,10,10,1
/home/anastasiia/Downloads/Series_Classification/0065/7,ok,72,False,False,tra,True,False,1,None,NaN,Valid 3D Grid,NaN,NaN,NaN,NaN,NaN,NaN,GR,SP,PFP\FS,3D,NaN,N,4,4.38,2.06,NaN,1,63.651257,1H,1,1.5,NaN,131,1,349,NaN,12,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,7,7,1
/home/anastasiia/Downloads/Series_Classification/0066/16,ok,36,False,True,tra,True,False,1,None,NaN,Valid 3D Grid,multihance,NaN,10,0,NaN,0,EP,SK\SP\OSP,PFP\SFS,2D,NaN,N,6,5800,62,NaN,5,123.242406,1H,1,3,7.5,82,41,1630,NaN,90,N,NaN,DERIVED_PRIMARY_DIFFUSION_TRACEW_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,16,16,1
/home/anastasiia/Downloads/Series_Classification/0066/11,ok,72,False,True,tra,True,False,1,None,NaN,Valid 3D Grid,multihance,NaN,10,0,NaN,0,GR,SP\OSP,PFP\FS,3D,NaN,N,4,4,1.33,NaN,1,123.242407,1H,1,3,NaN,117,1,815,NaN,12,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,11,11,1
/home/anastasiia/Downloads/Series_Classification/0066/17,ok,36,False,True,tra,True,False,1,None,NaN,Valid 3D Grid,multihance,NaN,10,0,NaN,0,EP,SK\SP\OSP,PFP\SFS,2D,NaN,N,6,5800,62,NaN,5,123.242406,1H,1,3,7.5,82,41,1630,NaN,90,N,NaN,DERIVED_PRIMARY_DIFFUSION_TRACEW_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,17,17,1
/home/anastasiia/Downloads/Series_Classification/0066/19,check_geometry,1,False,True,cor,False,False,1,None,NaN,NON_CUBICAL_IMAGE/GANTRY_TILT,multihance,NaN,10,0,NaN,0,SE,SK\SP\OSP,PFP\FS,2D,NaN,N,59,4500,657,NaN,1,123.242403,1H,1,3,NaN,369,201,350,NaN,150,N,NaN,ORIGINAL_PRIMARY_M_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,19,19,1
/home/anastasiia/Downloads/Series_Classification/0066/14,ok,72,False,True,tra,True,False,1,None,NaN,Valid 3D Grid,multihance,NaN,10,0,NaN,0,GR,SP\OSP,PFP\FS,3D,NaN,N,4,4,1.33,NaN,1,123.242407,1H,1,3,NaN,117,1,815,NaN,12,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,14,14,1
/home/anastasiia/Downloads/Series_Classification/0066/12,ok,72,False,True,tra,True,False,1,None,NaN,Valid 3D Grid,multihance,NaN,10,0,NaN,0,GR,SP\OSP,PFP\FS,3D,NaN,N,4,4,1.33,NaN,1,123.242407,1H,1,3,NaN,117,1,815,NaN,12,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,12,12,2
/home/anastasiia/Downloads/Series_Classification/0066/2,ok,26,False,False,cor,True,False,1,None,NaN,Valid 3D Grid,NaN,NaN,NaN,NaN,NaN,NaN,SE,SK\SP\OSP,PFP,2D,NaN,N,6,1000,87,NaN,1,123.242394,1H,1,3,7.98,158,81,700,NaN,159,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,2,2,1
/home/anastasiia/Downloads/Series_Classification/0066/18,ok,36,False,True,tra,True,False,1,None,NaN,Valid 3D Grid,multihance,NaN,10,0,NaN,0,EP,SK\SP\OSP,PFP\SFS,2D,NaN,N,6,5800,62,NaN,5,123.242406,1H,1,3,7.5,82,41,1630,NaN,90,N,NaN,DERIVED_PRIMARY_DIFFUSION_ADC_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,18,18,1
/home/anastasiia/Downloads/Series_Classification/0066/13,ok,72,False,True,tra,True,False,1,None,NaN,Valid 3D Grid,multihance,NaN,10,0,NaN,0,GR,SP\OSP,PFP\FS,3D,NaN,N,4,4,1.33,NaN,1,123.242407,1H,1,3,NaN,117,1,815,NaN,12,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,13,13,3
/home/anastasiia/Downloads/Series_Classification/0066/21,ok,72,False,True,cor,True,False,1,None,NaN,Valid 3D Grid,multihance,NaN,10,0,NaN,0,GR,SP\OSP,PFP\FS,3D,NaN,N,3,4.12,1.9,NaN,1,123.242401,1H,1,3,NaN,233,1,400,NaN,12,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,21,21,1
/home/anastasiia/Downloads/Series_Classification/0066/22,ok,72,False,True,tra,True,False,1,None,NaN,Valid 3D Grid,multihance,NaN,10,0,NaN,0,GR,SP\OSP,PFP\FS,3D,NaN,N,4,4,1.78,NaN,1,123.242407,1H,1,3,NaN,117,1,445,NaN,9,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,22,22,1
/home/anastasiia/Downloads/Series_Classification/0066/3,ok,72,False,False,tra,True,False,1,None,NaN,Valid 3D Grid,NaN,NaN,NaN,NaN,NaN,NaN,GR,SP\OSP,PFP\FS,3D,NaN,N,4,4,1.33,NaN,1,123.242407,1H,1,3,NaN,117,1,815,NaN,12,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,3,3,1
/home/anastasiia/Downloads/Series_Classification/0066/4,ok,72,False,False,tra,True,False,1,None,NaN,Valid 3D Grid,NaN,NaN,NaN,NaN,NaN,NaN,GR,SP,PFP\SAT2,3D,NaN,N,4,4.06,1.23,NaN,2,123.242407,1H,1,3,NaN,93,2,1030,NaN,9,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,4,4,1
/home/anastasiia/Downloads/Series_Classification/0066/8,ok,36,False,False,tra,True,False,1,None,NaN,Valid 3D Grid,NaN,NaN,NaN,NaN,NaN,NaN,SE,SK\SP,PFP\SFS,2D,NaN,N,6,800,89,NaN,1,123.24241,1H,1,3,7.98,88,65,710,NaN,157,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,8,8,1
/home/anastasiia/Downloads/Series_Classification/0066/5,ok,72,False,False,tra,True,False,1,None,NaN,Valid 3D Grid,NaN,NaN,NaN,NaN,NaN,NaN,GR,SP,PFP\SAT2,3D,NaN,N,4,4.06,2.46,NaN,2,123.242407,1H,2,3,NaN,93,2,1030,NaN,9,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,5,5,1
/home/anastasiia/Downloads/Series_Classification/0066/20,ok,72,False,True,tra,True,False,1,None,NaN,Valid 3D Grid,multihance,NaN,10,0,NaN,0,GR,SP\OSP,PFP\FS,3D,NaN,N,4,4,1.33,NaN,1,123.242407,1H,1,3,NaN,117,1,815,NaN,12,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,20,20,1
/home/anastasiia/Downloads/Series_Classification/0067/11,ok,38,False,False,tra,True,False,1,None,NaN,Valid 3D Grid,NaN,NaN,NaN,NaN,NaN,NaN,SE,SK\SP\OSP,PFP\SAT2\SFS,2D,NaN,N,6,9259.3421052632,81,NaN,3,123.242568,1H,1,3,7.5,240,20,275,NaN,160,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D_FM3_1_FIL,1.2.840.10008.5.1.4.1.1.4,MR,NaN,11,11,1
/home/anastasiia/Downloads/Series_Classification/0066/6,ok,72,False,False,tra,True,False,1,None,NaN,Valid 3D Grid,NaN,NaN,NaN,NaN,NaN,NaN,GR,SP,DIXF,3D,NaN,N,4,4.06,1.23,NaN,2,123.242407,1H,1,3,NaN,93,2,1030,NaN,9,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,6,6,1
/home/anastasiia/Downloads/Series_Classification/0066/7,ok,72,False,False,tra,True,False,1,None,NaN,Valid 3D Grid,NaN,NaN,NaN,NaN,NaN,NaN,GR,SP,DIXW,3D,NaN,N,4,4.06,1.23,NaN,2,123.242407,1H,1,3,NaN,93,2,1030,NaN,9,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,7,7,1
/home/anastasiia/Downloads/Series_Classification/0067/17,check_geometry,1,False,True,cor,False,False,1,None,NaN,NON_CUBICAL_IMAGE/GANTRY_TILT,MULTIHANCE,NaN,20,0,NaN,0,SE,SK\SP\OSP,PFP\FS,2D,NaN,N,59,4500,608,NaN,1,123.24252,1H,1,3,NaN,369,201,350,NaN,150,N,NaN,ORIGINAL_PRIMARY_M_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,17,17,1
/home/anastasiia/Downloads/Series_Classification/0067/18,ok,38,False,True,tra,True,False,1,None,NaN,Valid 3D Grid,MULTIHANCE,NaN,20,0,NaN,0,EP,SK\SP,PFP\SFS,2D,NaN,N,6,6100,62,NaN,4,123.242569,1H,1,3,7.5,124,62,1630,NaN,90,N,NaN,DERIVED_PRIMARY_DIFFUSION_TRACEW_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,18,18,1
/home/anastasiia/Downloads/Series_Classification/0067/12,ok,72,False,False,tra,True,False,1,None,NaN,Valid 3D Grid,NaN,NaN,NaN,NaN,NaN,NaN,GR,SP\OSP,PFP\FS,3D,NaN,N,4,4,1.29,NaN,1,123.242564,1H,1,3,NaN,179,1,815,NaN,12,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,12,12,1
/home/anastasiia/Downloads/Series_Classification/0067/14,ok,72,False,True,tra,True,False,1,None,NaN,Valid 3D Grid,MULTIHANCE,NaN,20,0,NaN,0,GR,SP\OSP,PFP\FS,3D,NaN,N,4,4,1.29,NaN,1,123.242564,1H,1,3,NaN,179,1,815,NaN,12,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,14,14,2
/home/anastasiia/Downloads/Series_Classification/0067/13,ok,72,False,True,tra,True,False,1,None,NaN,Valid 3D Grid,MULTIHANCE,NaN,20,0,NaN,0,GR,SP\OSP,PFP\FS,3D,NaN,N,4,4,1.29,NaN,1,123.242564,1H,1,3,NaN,179,1,815,NaN,12,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,13,13,1
/home/anastasiia/Downloads/Series_Classification/0067/2,check_geometry,16,False,False,cor,False,False,1,None,NaN,IMAGE_ORIENTATION_INCONSISTENT,NaN,NaN,NaN,NaN,NaN,NaN,GR,SP\OSP,PFP,2D,NaN,N,10,7.8,3.69,NaN,1,123.242511,1H,1,3,20,224,1,320,NaN,20,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,2,2,1
/home/anastasiia/Downloads/Series_Classification/0067/16,ok,72,False,True,tra,True,False,1,None,NaN,Valid 3D Grid,MULTIHANCE,NaN,20,0,NaN,0,GR,SP\OSP,PFP\FS,3D,NaN,N,4,4,1.29,NaN,1,123.242564,1H,1,3,NaN,179,1,815,NaN,12,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,16,16,1
/home/anastasiia/Downloads/Series_Classification/0067/19,ok,38,False,True,tra,True,False,1,None,NaN,Valid 3D Grid,MULTIHANCE,NaN,20,0,NaN,0,EP,SK\SP,PFP\SFS,2D,NaN,N,6,6100,62,NaN,4,123.242569,1H,1,3,7.5,124,62,1630,NaN,90,N,NaN,DERIVED_PRIMARY_DIFFUSION_TRACEW_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,19,19,1
/home/anastasiia/Downloads/Series_Classification/0067/24,check_geometry,1,False,True,cor,False,False,1,None,NaN,NON_CUBICAL_IMAGE/GANTRY_TILT,MULTIHANCE,NaN,20,0,NaN,0,SE,SK\SP\OSP,PFP\FS,2D,NaN,N,59,4500,608,NaN,1,123.24252,1H,1,3,NaN,369,201,350,NaN,150,N,NaN,ORIGINAL_PRIMARY_M_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,24,24,1
/home/anastasiia/Downloads/Series_Classification/0067/20,ok,38,False,True,tra,True,False,1,None,NaN,Valid 3D Grid,MULTIHANCE,NaN,20,0,NaN,0,EP,SK\SP,PFP\SFS,2D,NaN,N,6,6100,62,NaN,4,123.242569,1H,1,3,7.5,124,62,1630,NaN,90,N,NaN,DERIVED_PRIMARY_DIFFUSION_ADC_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,20,20,1
/home/anastasiia/Downloads/Series_Classification/0067/15,ok,72,False,True,tra,True,False,1,None,NaN,Valid 3D Grid,MULTIHANCE,NaN,20,0,NaN,0,GR,SP\OSP,PFP\FS,3D,NaN,N,4,4,1.29,NaN,1,123.242564,1H,1,3,NaN,179,1,815,NaN,12,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,15,15,3
/home/anastasiia/Downloads/Series_Classification/0067/3,ok,38,False,False,cor,True,False,1,None,NaN,Valid 3D Grid,NaN,NaN,NaN,NaN,NaN,NaN,SE,SK\SP\OSP,PFP,2D,NaN,N,6,1000,87,NaN,1,123.242511,1H,1,3,7.98,158,81,700,NaN,180,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,3,3,1
/home/anastasiia/Downloads/Series_Classification/0067/21,ok,72,False,True,tra,True,False,1,None,NaN,Valid 3D Grid,MULTIHANCE,NaN,20,0,NaN,0,GR,SP\OSP,PFP\FS,3D,NaN,N,4,4,1.29,NaN,1,123.242564,1H,1,3,NaN,179,1,815,NaN,12,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,21,21,1
/home/anastasiia/Downloads/Series_Classification/0067/23,ok,72,False,True,tra,True,False,1,None,NaN,Valid 3D Grid,MULTIHANCE,NaN,20,0,NaN,0,GR,SP\OSP,PFP\FS,3D,NaN,N,4,4,1.74,NaN,1,123.242564,1H,1,3,NaN,179,1,445,NaN,9,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,23,23,1
/home/anastasiia/Downloads/Series_Classification/0067/5,ok,72,False,False,tra,True,False,1,None,NaN,Valid 3D Grid,NaN,NaN,NaN,NaN,NaN,NaN,GR,SP,PFP\SAT2,3D,NaN,N,4,4.06,1.23,NaN,1,123.242579,1H,1,3,NaN,143,2,1030,NaN,9,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,5,5,1
/home/anastasiia/Downloads/Series_Classification/0067/6,ok,72,False,False,tra,True,False,1,None,NaN,Valid 3D Grid,NaN,NaN,NaN,NaN,NaN,NaN,GR,SP,PFP\SAT2,3D,NaN,N,4,4.06,2.46,NaN,1,123.242579,1H,2,3,NaN,143,2,1030,NaN,9,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,6,6,1
/home/anastasiia/Downloads/Series_Classification/0067/8,ok,72,False,False,tra,True,False,1,None,NaN,Valid 3D Grid,NaN,NaN,NaN,NaN,NaN,NaN,GR,SP,DIXW,3D,NaN,N,4,4.06,1.23,NaN,1,123.242579,1H,1,3,NaN,143,2,1030,NaN,9,N,NaN,ORIGINAL_PRIMARY_M_NORM_DIS2D,1.2.840.10008.5.1.4.1.1.4,MR,NaN,8,8,1
